"management","node_id","taxon","abun","services","type","body_size","weight","output"
"SE",413,"Leaf-miner parasitoid",218.8198909,"Pest control","D",1,218.8198909,"+"
"SE",428,"Leaf-miner parasitoid",656.4596727,"Pest control","D",1,656.4596727,"+"
"SE",412,"Leaf-miner parasitoid",656.4596727,"Pest control","D",1,656.4596727,"+"
"SE",395,"Leaf-miner parasitoid",18999.68797599,"Pest control","D",1,18999.68797599,"+"
"SE",392,"Leaf-miner parasitoid",729.3996364,"Pest control","D",1,729.3996364,"+"
"SE",388,"Leaf-miner parasitoid",1530.63860697,"Pest control","D",1,1530.63860697,"+"
"SE",397,"Leaf-miner parasitoid",583.5197092,"Pest control","D",1,583.5197092,"+"
"SE",447,"Leaf-miner parasitoid",583.5197092,"Pest control","D",1,583.5197092,"+"
"SE",463,"Leaf-miner parasitoid",291.7598546,"Pest control","D",1,291.7598546,"+"
"SE",541,"Insect seed-feeder parasitoid",1167.0394183,"Pest control","D",1,1167.0394183,"+"
"SE",383,"Secondary aphid parasitoid",72.57308719,"Pest control","D",1,72.57308719,"+"
"SE",470,"Leaf-miner parasitoid",258.2876173,"Pest control","D",1,258.2876173,"+"
"SE",415,"Leaf-miner parasitoid",9648.17134568,"Pest control","D",1,9648.17134568,"+"
"SE",460,"Leaf-miner parasitoid",55686.14458557,"Pest control","D",1,55686.14458557,"+"
"SE",436,"Leaf-miner parasitoid",72.57308719,"Pest control","D",1,72.57308719,"+"
"SE",407,"Leaf-miner parasitoid",96.76411626,"Pest control","D",1,96.76411626,"+"
"SE",409,"Leaf-miner parasitoid",96.76411626,"Pest control","D",1,96.76411626,"+"
"SE",404,"Leaf-miner parasitoid",96.76411626,"Pest control","D",1,96.76411626,"+"
"SE",410,"Leaf-miner parasitoid",96.76411626,"Pest control","D",1,96.76411626,"+"
"SE",375,"Primary aphid parasitoid",6721.580441,"Pest control","D",1,6721.580441,"+"
"SE",377,"Primary aphid parasitoid",12326.31674,"Pest control","D",1,12326.31674,"+"
"SE",454,"Leaf-miner parasitoid",6163.158369,"Pest control","D",1,6163.158369,"+"
"SE",446,"Leaf-miner parasitoid",49305.266958,"Pest control","D",1,49305.266958,"+"
"SE",540,"Insect seed-feeder parasitoid",24652.63348,"Pest control","D",1,24652.63348,"+"
"SE",406,"Leaf-miner parasitoid",6391.388622,"Pest control","D",1,6391.388622,"+"
"M",380,"Secondary aphid parasitoid",285411.952343922,"Pest control","D",1,285411.952343922,"+"
"M",381,"Secondary aphid parasitoid",373708.725045,"Pest control","D",1,373708.725045,"+"
"M",372,"Primary aphid parasitoid",74402.97856,"Pest control","D",1,74402.97856,"+"
"M",371,"Primary aphid parasitoid",24919.14434,"Pest control","D",1,24919.14434,"+"
"M",382,"Secondary aphid parasitoid",84195.868317,"Pest control","D",1,84195.868317,"+"
"M",378,"Primary aphid parasitoid",131297.608033,"Pest control","D",1,131297.608033,"+"
"M",373,"Primary aphid parasitoid",101547.6223368,"Pest control","D",1,101547.6223368,"+"
"M",369,"Primary aphid parasitoid",273877.631320615,"Pest control","D",1,273877.631320615,"+"
"M",385,"Secondary aphid parasitoid",410944.8923402,"Pest control","D",1,410944.8923402,"+"
"M",384,"Secondary aphid parasitoid",44201.0087094,"Pest control","D",1,44201.0087094,"+"
"M",374,"Primary aphid parasitoid",113366.9215656,"Pest control","D",1,113366.9215656,"+"
"M",376,"Primary aphid parasitoid",8567.602883,"Pest control","D",1,8567.602883,"+"
"M",449,"Leaf-miner parasitoid",1538121.10143653,"Pest control","D",1,1538121.10143653,"+"
"M",442,"Leaf-miner parasitoid",376526.357261378,"Pest control","D",1,376526.357261378,"+"
"M",426,"Leaf-miner parasitoid",53301.307022,"Pest control","D",1,53301.307022,"+"
"M",471,"Leaf-miner parasitoid",62500.760246,"Pest control","D",1,62500.760246,"+"
"M",474,"Leaf-miner parasitoid",940187.344393544,"Pest control","D",1,940187.344393544,"+"
"M",425,"Leaf-miner parasitoid",25881.251183,"Pest control","D",1,25881.251183,"+"
"M",443,"Leaf-miner parasitoid",412650.269403409,"Pest control","D",1,412650.269403409,"+"
"M",473,"Leaf-miner parasitoid",68600.035481,"Pest control","D",1,68600.035481,"+"
"M",416,"Leaf-miner parasitoid",20060.171548,"Pest control","D",1,20060.171548,"+"
"M",421,"Leaf-miner parasitoid",18722.955721,"Pest control","D",1,18722.955721,"+"
"M",475,"Leaf-miner parasitoid",63930.2947690104,"Pest control","D",1,63930.2947690104,"+"
"M",441,"Leaf-miner parasitoid",89857.9965336736,"Pest control","D",1,89857.9965336736,"+"
"M",451,"Leaf-miner parasitoid",98292.9835863472,"Pest control","D",1,98292.9835863472,"+"
"M",419,"Leaf-miner parasitoid",208463.491966674,"Pest control","D",1,208463.491966674,"+"
"M",414,"Leaf-miner parasitoid",20452.270927,"Pest control","D",1,20452.270927,"+"
"M",467,"Leaf-miner parasitoid",13160.123724,"Pest control","D",1,13160.123724,"+"
"M",439,"Leaf-miner parasitoid",96413.9804740104,"Pest control","D",1,96413.9804740104,"+"
"M",429,"Leaf-miner parasitoid",86406.6089460052,"Pest control","D",1,86406.6089460052,"+"
"M",459,"Leaf-miner parasitoid",45359.3210050052,"Pest control","D",1,45359.3210050052,"+"
"M",462,"Leaf-miner parasitoid",4002.116272,"Pest control","D",1,4002.116272,"+"
"M",444,"Leaf-miner parasitoid",16008.465088,"Pest control","D",1,16008.465088,"+"
"M",423,"Leaf-miner parasitoid",4002.116272,"Pest control","D",1,4002.116272,"+"
"M",433,"Leaf-miner parasitoid",4002.116272,"Pest control","D",1,4002.116272,"+"
"M",461,"Leaf-miner parasitoid",158420.599670021,"Pest control","D",1,158420.599670021,"+"
"M",437,"Leaf-miner parasitoid",101195.318126021,"Pest control","D",1,101195.318126021,"+"
"M",445,"Leaf-miner parasitoid",13113.002085,"Pest control","D",1,13113.002085,"+"
"M",393,"Leaf-miner parasitoid",21605.261386,"Pest control","D",1,21605.261386,"+"
"M",401,"Leaf-miner parasitoid",9973.831805,"Pest control","D",1,9973.831805,"+"
"M",469,"Leaf-miner parasitoid",17434.562061,"Pest control","D",1,17434.562061,"+"
"M",434,"Leaf-miner parasitoid",3290.030931,"Pest control","D",1,3290.030931,"+"
"M",405,"Leaf-miner parasitoid",44381.10652,"Pest control","D",1,44381.10652,"+"
"M",398,"Leaf-miner parasitoid",6580.061862,"Pest control","D",1,6580.061862,"+"
"M",394,"Leaf-miner parasitoid",3290.030931,"Pest control","D",1,3290.030931,"+"
"M",430,"Leaf-miner parasitoid",96184.6706100208,"Pest control","D",1,96184.6706100208,"+"
"M",499,"Seed-feeding bird",44.7444932371667,"Pest control","D",1,44.7444932371667,"+"
"M",501,"Seed-feeding bird",37.8155046948,"Pest control","D",1,37.8155046948,"+"
"M",502,"Seed-feeding bird",917.528992818401,"Pest control","D",1,917.528992818401,"+"
"M",507,"Seed-feeding bird",125.350451254496,"Pest control","D",1,125.350451254496,"+"
"M",508,"Seed-feeding bird",151.889860895372,"Pest control","D",1,151.889860895372,"+"
"M",509,"Seed-feeding bird",9.794077433,"Pest control","D",1,9.794077433,"+"
"M",456,"Leaf-miner parasitoid",1542.415586,"Pest control","D",1,1542.415586,"+"
"M",450,"Leaf-miner parasitoid",1542.415586,"Pest control","D",1,1542.415586,"+"
"M",466,"Leaf-miner parasitoid",7705.573955,"Pest control","D",1,7705.573955,"+"
"M",458,"Leaf-miner parasitoid",1542.415586,"Pest control","D",1,1542.415586,"+"
"M",455,"Leaf-miner parasitoid",1542.415586,"Pest control","D",1,1542.415586,"+"
"M",465,"Leaf-miner parasitoid",1542.415586,"Pest control","D",1,1542.415586,"+"
"M",427,"Leaf-miner parasitoid",3598.969701,"Pest control","D",1,3598.969701,"+"
"M",440,"Leaf-miner parasitoid",7712.07793,"Pest control","D",1,7712.07793,"+"
"M",457,"Leaf-miner parasitoid",1542.415586,"Pest control","D",1,1542.415586,"+"
"M",411,"Leaf-miner parasitoid",1542.415586,"Pest control","D",1,1542.415586,"+"
"M",534,"Insect seed-feeder parasitoid",2056.5541155,"Pest control","D",1,2056.5541155,"+"
"M",538,"Insect seed-feeder parasitoid",411390.360565347,"Pest control","D",1,411390.360565347,"+"
"M",544,"Insect seed-feeder parasitoid",24832.905513,"Pest control","D",1,24832.905513,"+"
"M",546,"Insect seed-feeder parasitoid",92458.21551,"Pest control","D",1,92458.21551,"+"
"M",547,"Insect seed-feeder parasitoid",76075.158325,"Pest control","D",1,76075.158325,"+"
"M",468,"Leaf-miner parasitoid",26044.3758550052,"Pest control","D",1,26044.3758550052,"+"
"M",400,"Leaf-miner parasitoid",38149.8113446736,"Pest control","D",1,38149.8113446736,"+"
"M",375,"Primary aphid parasitoid",6721.580441,"Pest control","D",1,6721.580441,"+"
"M",377,"Primary aphid parasitoid",12326.31674,"Pest control","D",1,12326.31674,"+"
"M",395,"Leaf-miner parasitoid",18489.475107,"Pest control","D",1,18489.475107,"+"
"M",408,"Leaf-miner parasitoid",6163.158369,"Pest control","D",1,6163.158369,"+"
"M",415,"Leaf-miner parasitoid",9244.737554,"Pest control","D",1,9244.737554,"+"
"M",460,"Leaf-miner parasitoid",55468.425324,"Pest control","D",1,55468.425324,"+"
"M",454,"Leaf-miner parasitoid",6163.158369,"Pest control","D",1,6163.158369,"+"
"M",446,"Leaf-miner parasitoid",49305.266958,"Pest control","D",1,49305.266958,"+"
"M",540,"Insect seed-feeder parasitoid",24652.63348,"Pest control","D",1,24652.63348,"+"
"M",406,"Leaf-miner parasitoid",6391.388622,"Pest control","D",1,6391.388622,"+"
"SI",380,"Secondary aphid parasitoid",286859.461854686,"Pest control","D",1,286859.461854686,"+"
"SI",381,"Secondary aphid parasitoid",373708.725045,"Pest control","D",1,373708.725045,"+"
"SI",372,"Primary aphid parasitoid",74402.97856,"Pest control","D",1,74402.97856,"+"
"SI",371,"Primary aphid parasitoid",24919.14434,"Pest control","D",1,24919.14434,"+"
"SI",382,"Secondary aphid parasitoid",84195.868317,"Pest control","D",1,84195.868317,"+"
"SI",378,"Primary aphid parasitoid",131297.608033,"Pest control","D",1,131297.608033,"+"
"SI",373,"Primary aphid parasitoid",101125.537145,"Pest control","D",1,101125.537145,"+"
"SI",369,"Primary aphid parasitoid",274842.637661124,"Pest control","D",1,274842.637661124,"+"
"SI",385,"Secondary aphid parasitoid",409256.551573,"Pest control","D",1,409256.551573,"+"
"SI",384,"Secondary aphid parasitoid",42934.753134,"Pest control","D",1,42934.753134,"+"
"SI",374,"Primary aphid parasitoid",112522.751182,"Pest control","D",1,112522.751182,"+"
"SI",376,"Primary aphid parasitoid",8567.602883,"Pest control","D",1,8567.602883,"+"
"SI",449,"Leaf-miner parasitoid",1523688.82820398,"Pest control","D",1,1523688.82820398,"+"
"SI",442,"Leaf-miner parasitoid",354714.86978589,"Pest control","D",1,354714.86978589,"+"
"SI",426,"Leaf-miner parasitoid",50216.47585,"Pest control","D",1,50216.47585,"+"
"SI",471,"Leaf-miner parasitoid",62500.760246,"Pest control","D",1,62500.760246,"+"
"SI",474,"Leaf-miner parasitoid",940471.094086408,"Pest control","D",1,940471.094086408,"+"
"SI",425,"Leaf-miner parasitoid",25881.251183,"Pest control","D",1,25881.251183,"+"
"SI",443,"Leaf-miner parasitoid",379653.884012737,"Pest control","D",1,379653.884012737,"+"
"SI",473,"Leaf-miner parasitoid",63972.788722,"Pest control","D",1,63972.788722,"+"
"SI",416,"Leaf-miner parasitoid",15432.92479,"Pest control","D",1,15432.92479,"+"
"SI",421,"Leaf-miner parasitoid",18722.955721,"Pest control","D",1,18722.955721,"+"
"SI",475,"Leaf-miner parasitoid",62772.6881062824,"Pest control","D",1,62772.6881062824,"+"
"SI",441,"Leaf-miner parasitoid",82231.0783755216,"Pest control","D",1,82231.0783755216,"+"
"SI",451,"Leaf-miner parasitoid",96920.8875460432,"Pest control","D",1,96920.8875460432,"+"
"SI",419,"Leaf-miner parasitoid",162276.184151522,"Pest control","D",1,162276.184151522,"+"
"SI",414,"Leaf-miner parasitoid",20452.270927,"Pest control","D",1,20452.270927,"+"
"SI",467,"Leaf-miner parasitoid",13160.123724,"Pest control","D",1,13160.123724,"+"
"SI",439,"Leaf-miner parasitoid",75719.1097222824,"Pest control","D",1,75719.1097222824,"+"
"SI",429,"Leaf-miner parasitoid",59863.8099151412,"Pest control","D",1,59863.8099151412,"+"
"SI",459,"Leaf-miner parasitoid",45037.5869381412,"Pest control","D",1,45037.5869381412,"+"
"SI",462,"Leaf-miner parasitoid",4002.116272,"Pest control","D",1,4002.116272,"+"
"SI",444,"Leaf-miner parasitoid",16008.465088,"Pest control","D",1,16008.465088,"+"
"SI",423,"Leaf-miner parasitoid",4002.116272,"Pest control","D",1,4002.116272,"+"
"SI",433,"Leaf-miner parasitoid",4002.116272,"Pest control","D",1,4002.116272,"+"
"SI",461,"Leaf-miner parasitoid",148907.446943565,"Pest control","D",1,148907.446943565,"+"
"SI",437,"Leaf-miner parasitoid",104535.628616565,"Pest control","D",1,104535.628616565,"+"
"SI",445,"Leaf-miner parasitoid",13113.002085,"Pest control","D",1,13113.002085,"+"
"SI",393,"Leaf-miner parasitoid",20062.8458,"Pest control","D",1,20062.8458,"+"
"SI",401,"Leaf-miner parasitoid",3290.030931,"Pest control","D",1,3290.030931,"+"
"SI",469,"Leaf-miner parasitoid",13321.453831,"Pest control","D",1,13321.453831,"+"
"SI",434,"Leaf-miner parasitoid",3290.030931,"Pest control","D",1,3290.030931,"+"
"SI",405,"Leaf-miner parasitoid",27928.673599,"Pest control","D",1,27928.673599,"+"
"SI",398,"Leaf-miner parasitoid",6580.061862,"Pest control","D",1,6580.061862,"+"
"SI",394,"Leaf-miner parasitoid",3290.030931,"Pest control","D",1,3290.030931,"+"
"SI",430,"Leaf-miner parasitoid",85643.2408245648,"Pest control","D",1,85643.2408245648,"+"
"SI",499,"Seed-feeding bird",38.5010755761667,"Pest control","D",1,38.5010755761667,"+"
"SI",501,"Seed-feeding bird",32.4132897384,"Pest control","D",1,32.4132897384,"+"
"SI",502,"Seed-feeding bird",803.799660657032,"Pest control","D",1,803.799660657032,"+"
"SI",507,"Seed-feeding bird",109.664960603667,"Pest control","D",1,109.664960603667,"+"
"SI",508,"Seed-feeding bird",133.01646439078,"Pest control","D",1,133.01646439078,"+"
"SI",509,"Seed-feeding bird",8.394923514,"Pest control","D",1,8.394923514,"+"
"SI",468,"Leaf-miner parasitoid",27265.0573741412,"Pest control","D",1,27265.0573741412,"+"
"SI",400,"Leaf-miner parasitoid",39777.3867035216,"Pest control","D",1,39777.3867035216,"+"
"SI",538,"Insect seed-feeder parasitoid",361175.104293043,"Pest control","D",1,361175.104293043,"+"
"SI",544,"Insect seed-feeder parasitoid",14550.134933,"Pest control","D",1,14550.134933,"+"
"SI",375,"Primary aphid parasitoid",6721.580441,"Pest control","D",1,6721.580441,"+"
"SI",377,"Primary aphid parasitoid",12326.31674,"Pest control","D",1,12326.31674,"+"
"SI",395,"Leaf-miner parasitoid",18489.475107,"Pest control","D",1,18489.475107,"+"
"SI",408,"Leaf-miner parasitoid",6163.158369,"Pest control","D",1,6163.158369,"+"
"SI",466,"Leaf-miner parasitoid",6163.158369,"Pest control","D",1,6163.158369,"+"
"SI",415,"Leaf-miner parasitoid",9244.737554,"Pest control","D",1,9244.737554,"+"
"SI",460,"Leaf-miner parasitoid",55468.425324,"Pest control","D",1,55468.425324,"+"
"SI",454,"Leaf-miner parasitoid",6163.158369,"Pest control","D",1,6163.158369,"+"
"SI",446,"Leaf-miner parasitoid",49305.266958,"Pest control","D",1,49305.266958,"+"
"SI",540,"Insect seed-feeder parasitoid",24652.63348,"Pest control","D",1,24652.63348,"+"
"SI",546,"Insect seed-feeder parasitoid",82175.44493,"Pest control","D",1,82175.44493,"+"
"SI",547,"Insect seed-feeder parasitoid",16435.088985,"Pest control","D",1,16435.088985,"+"
"SI",406,"Leaf-miner parasitoid",6391.388622,"Pest control","D",1,6391.388622,"+"
"I",380,"Secondary aphid parasitoid",289754.480876212,"Pest control","D",1,289754.480876212,"+"
"I",381,"Secondary aphid parasitoid",373708.725045,"Pest control","D",1,373708.725045,"+"
"I",372,"Primary aphid parasitoid",74402.97856,"Pest control","D",1,74402.97856,"+"
"I",371,"Primary aphid parasitoid",24919.14434,"Pest control","D",1,24919.14434,"+"
"I",382,"Secondary aphid parasitoid",84195.868317,"Pest control","D",1,84195.868317,"+"
"I",378,"Primary aphid parasitoid",131297.608033,"Pest control","D",1,131297.608033,"+"
"I",373,"Primary aphid parasitoid",101125.537145,"Pest control","D",1,101125.537145,"+"
"I",369,"Primary aphid parasitoid",276772.650342141,"Pest control","D",1,276772.650342141,"+"
"I",385,"Secondary aphid parasitoid",409256.551573,"Pest control","D",1,409256.551573,"+"
"I",384,"Secondary aphid parasitoid",42934.753134,"Pest control","D",1,42934.753134,"+"
"I",374,"Primary aphid parasitoid",112522.751182,"Pest control","D",1,112522.751182,"+"
"I",376,"Primary aphid parasitoid",8567.602883,"Pest control","D",1,8567.602883,"+"
"I",449,"Leaf-miner parasitoid",1596472.6701129,"Pest control","D",1,1596472.6701129,"+"
"I",442,"Leaf-miner parasitoid",363090.572206914,"Pest control","D",1,363090.572206914,"+"
"I",426,"Leaf-miner parasitoid",50216.47585,"Pest control","D",1,50216.47585,"+"
"I",471,"Leaf-miner parasitoid",56109.371624,"Pest control","D",1,56109.371624,"+"
"I",474,"Leaf-miner parasitoid",1039753.19097614,"Pest control","D",1,1039753.19097614,"+"
"I",425,"Leaf-miner parasitoid",25881.251183,"Pest control","D",1,25881.251183,"+"
"I",443,"Leaf-miner parasitoid",396286.376041393,"Pest control","D",1,396286.376041393,"+"
"I",473,"Leaf-miner parasitoid",63972.788722,"Pest control","D",1,63972.788722,"+"
"I",416,"Leaf-miner parasitoid",15432.92479,"Pest control","D",1,15432.92479,"+"
"I",421,"Leaf-miner parasitoid",18722.955721,"Pest control","D",1,18722.955721,"+"
"I",475,"Leaf-miner parasitoid",67655.4141828264,"Pest control","D",1,67655.4141828264,"+"
"I",441,"Leaf-miner parasitoid",85486.2290932176,"Pest control","D",1,85486.2290932176,"+"
"I",451,"Leaf-miner parasitoid",103431.188981435,"Pest control","D",1,103431.188981435,"+"
"I",419,"Leaf-miner parasitoid",165531.334869218,"Pest control","D",1,165531.334869218,"+"
"I",414,"Leaf-miner parasitoid",20452.270927,"Pest control","D",1,20452.270927,"+"
"I",467,"Leaf-miner parasitoid",13160.123724,"Pest control","D",1,13160.123724,"+"
"I",439,"Leaf-miner parasitoid",74210.4471768264,"Pest control","D",1,74210.4471768264,"+"
"I",429,"Leaf-miner parasitoid",62305.1729534132,"Pest control","D",1,62305.1729534132,"+"
"I",459,"Leaf-miner parasitoid",47478.9499764132,"Pest control","D",1,47478.9499764132,"+"
"I",462,"Leaf-miner parasitoid",4002.116272,"Pest control","D",1,4002.116272,"+"
"I",444,"Leaf-miner parasitoid",16008.465088,"Pest control","D",1,16008.465088,"+"
"I",423,"Leaf-miner parasitoid",4002.116272,"Pest control","D",1,4002.116272,"+"
"I",433,"Leaf-miner parasitoid",4002.116272,"Pest control","D",1,4002.116272,"+"
"I",461,"Leaf-miner parasitoid",158672.899096653,"Pest control","D",1,158672.899096653,"+"
"I",437,"Leaf-miner parasitoid",114301.080769653,"Pest control","D",1,114301.080769653,"+"
"I",445,"Leaf-miner parasitoid",13113.002085,"Pest control","D",1,13113.002085,"+"
"I",393,"Leaf-miner parasitoid",20062.8458,"Pest control","D",1,20062.8458,"+"
"I",401,"Leaf-miner parasitoid",3290.030931,"Pest control","D",1,3290.030931,"+"
"I",469,"Leaf-miner parasitoid",13321.453831,"Pest control","D",1,13321.453831,"+"
"I",434,"Leaf-miner parasitoid",3290.030931,"Pest control","D",1,3290.030931,"+"
"I",405,"Leaf-miner parasitoid",27928.673599,"Pest control","D",1,27928.673599,"+"
"I",398,"Leaf-miner parasitoid",6580.061862,"Pest control","D",1,6580.061862,"+"
"I",394,"Leaf-miner parasitoid",3290.030931,"Pest control","D",1,3290.030931,"+"
"I",430,"Leaf-miner parasitoid",95408.6929776528,"Pest control","D",1,95408.6929776528,"+"
"I",499,"Seed-feeding bird",33.3964572965331,"Pest control","D",1,33.3964572965331,"+"
"I",501,"Seed-feeding bird",27.011074782,"Pest control","D",1,27.011074782,"+"
"I",502,"Seed-feeding bird",701.483307251293,"Pest control","D",1,701.483307251293,"+"
"I",507,"Seed-feeding bird",95.5535420780096,"Pest control","D",1,95.5535420780096,"+"
"I",508,"Seed-feeding bird",116.037053098798,"Pest control","D",1,116.037053098798,"+"
"I",509,"Seed-feeding bird",6.995769595,"Pest control","D",1,6.995769595,"+"
"I",468,"Leaf-miner parasitoid",29706.4204124132,"Pest control","D",1,29706.4204124132,"+"
"I",400,"Leaf-miner parasitoid",43032.5374212176,"Pest control","D",1,43032.5374212176,"+"
"I",538,"Insect seed-feeder parasitoid",367685.405728435,"Pest control","D",1,367685.405728435,"+"
"I",544,"Insect seed-feeder parasitoid",14550.134933,"Pest control","D",1,14550.134933,"+"
"I",375,"Primary aphid parasitoid",6721.580441,"Pest control","D",1,6721.580441,"+"
"I",377,"Primary aphid parasitoid",12326.31674,"Pest control","D",1,12326.31674,"+"
"I",395,"Leaf-miner parasitoid",18489.475107,"Pest control","D",1,18489.475107,"+"
"I",408,"Leaf-miner parasitoid",6163.158369,"Pest control","D",1,6163.158369,"+"
"I",466,"Leaf-miner parasitoid",6163.158369,"Pest control","D",1,6163.158369,"+"
"I",415,"Leaf-miner parasitoid",9244.737554,"Pest control","D",1,9244.737554,"+"
"I",460,"Leaf-miner parasitoid",55468.425324,"Pest control","D",1,55468.425324,"+"
"I",454,"Leaf-miner parasitoid",6163.158369,"Pest control","D",1,6163.158369,"+"
"I",446,"Leaf-miner parasitoid",49305.266958,"Pest control","D",1,49305.266958,"+"
"I",540,"Insect seed-feeder parasitoid",24652.63348,"Pest control","D",1,24652.63348,"+"
"I",546,"Insect seed-feeder parasitoid",82175.44493,"Pest control","D",1,82175.44493,"+"
"I",547,"Insect seed-feeder parasitoid",16435.088985,"Pest control","D",1,16435.088985,"+"
"E",503,"Seed-feeding bird",144.474493437,"Seed dispersal","D",1,144.474493437,"+"
"E",504,"Seed-feeding bird",494.243918151,"Seed dispersal","D",1,494.243918151,"+"
"E",505,"Seed-feeding bird",1196.415018254,"Seed dispersal","D",1,1196.415018254,"+"
"E",506,"Seed-feeding bird",245.529950709,"Seed dispersal","D",1,245.529950709,"+"
"E",508,"Seed-feeding bird",189.4064996018,"Seed dispersal","D",1,189.4064996018,"+"
"SE",503,"Seed-feeding bird",146.015554700328,"Seed dispersal","D",1,146.015554700328,"+"
"SE",504,"Seed-feeding bird",501.819379621221,"Seed dispersal","D",1,501.819379621221,"+"
"SE",505,"Seed-feeding bird",1184.98412584753,"Seed dispersal","D",1,1184.98412584753,"+"
"SE",506,"Seed-feeding bird",230.743106394842,"Seed dispersal","D",1,230.743106394842,"+"
"SE",508,"Seed-feeding bird",189.963394043572,"Seed dispersal","D",1,189.963394043572,"+"
"M",503,"Seed-feeding bird",116.585565296495,"Seed dispersal","D",1,116.585565296495,"+"
"M",504,"Seed-feeding bird",401.241913733054,"Seed dispersal","D",1,401.241913733054,"+"
"M",505,"Seed-feeding bird",949.817098554307,"Seed dispersal","D",1,949.817098554307,"+"
"M",506,"Seed-feeding bird",184.496273660175,"Seed dispersal","D",1,184.496273660175,"+"
"M",508,"Seed-feeding bird",151.889860895372,"Seed dispersal","D",1,151.889860895372,"+"
"SI",503,"Seed-feeding bird",101.996852003656,"Seed dispersal","D",1,101.996852003656,"+"
"SI",504,"Seed-feeding bird",351.384749551691,"Seed dispersal","D",1,351.384749551691,"+"
"SI",505,"Seed-feeding bird",832.085598907395,"Seed dispersal","D",1,832.085598907395,"+"
"SI",506,"Seed-feeding bird",161.571298247849,"Seed dispersal","D",1,161.571298247849,"+"
"SI",508,"Seed-feeding bird",133.01646439078,"Seed dispersal","D",1,133.01646439078,"+"
"I",503,"Seed-feeding bird",88.8721469109795,"Seed dispersal","D",1,88.8721469109795,"+"
"I",504,"Seed-feeding bird",306.530857127965,"Seed dispersal","D",1,306.530857127965,"+"
"I",505,"Seed-feeding bird",726.168703978571,"Seed dispersal","D",1,726.168703978571,"+"
"I",506,"Seed-feeding bird",140.946892551196,"Seed dispersal","D",1,140.946892551196,"+"
"I",508,"Seed-feeding bird",116.037053098798,"Seed dispersal","D",1,116.037053098798,"+"
"E",520,"Butterfly",212.185839198,"Butterfly watching","D",1,212.185839198,"+"
"E",521,"Butterfly",4709.50244501,"Butterfly watching","D",1,4709.50244501,"+"
"E",517,"Butterfly",596.157977109,"Butterfly watching","D",1,596.157977109,"+"
"E",518,"Butterfly",218.177985312,"Butterfly watching","D",1,218.177985312,"+"
"E",523,"Butterfly",308.346505294,"Butterfly watching","D",1,308.346505294,"+"
"E",527,"Butterfly",109.034372934,"Butterfly watching","D",1,109.034372934,"+"
"E",529,"Butterfly",376.628607975,"Butterfly watching","D",1,376.628607975,"+"
"E",526,"Butterfly",70.543187389,"Butterfly watching","D",1,70.543187389,"+"
"E",528,"Butterfly",78.450780223,"Butterfly watching","D",1,78.450780223,"+"
"E",516,"Butterfly",64.013938471,"Butterfly watching","D",1,64.013938471,"+"
"E",525,"Butterfly",18.012781921,"Butterfly watching","D",1,18.012781921,"+"
"E",519,"Butterfly",64.623136982,"Butterfly watching","D",1,64.623136982,"+"
"E",530,"Butterfly",27.116044156,"Butterfly watching","D",1,27.116044156,"+"
"E",524,"Butterfly",38.175601595,"Butterfly watching","D",1,38.175601595,"+"
"E",515,"Butterfly",10.11510555,"Butterfly watching","D",1,10.11510555,"+"
"E",522,"Butterfly",47.40897436,"Butterfly watching","D",1,47.40897436,"+"
"SE",520,"Butterfly",208.186363794112,"Butterfly watching","D",1,208.186363794112,"+"
"SE",521,"Butterfly",4909.62421289827,"Butterfly watching","D",1,4909.62421289827,"+"
"SE",517,"Butterfly",560.758479358787,"Butterfly watching","D",1,560.758479358787,"+"
"SE",518,"Butterfly",214.178509906112,"Butterfly watching","D",1,214.178509906112,"+"
"SE",523,"Butterfly",295.873696557112,"Butterfly watching","D",1,295.873696557112,"+"
"SE",527,"Butterfly",109.034372934,"Butterfly watching","D",1,109.034372934,"+"
"SE",529,"Butterfly",346.98618211119,"Butterfly watching","D",1,346.98618211119,"+"
"SE",526,"Butterfly",75.714378597832,"Butterfly watching","D",1,75.714378597832,"+"
"SE",528,"Butterfly",73.86544812,"Butterfly watching","D",1,73.86544812,"+"
"SE",516,"Butterfly",64.013938471,"Butterfly watching","D",1,64.013938471,"+"
"SE",525,"Butterfly",18.012781921,"Butterfly watching","D",1,18.012781921,"+"
"SE",519,"Butterfly",65.2089936816704,"Butterfly watching","D",1,65.2089936816704,"+"
"SE",530,"Butterfly",13.360047846,"Butterfly watching","D",1,13.360047846,"+"
"SE",524,"Butterfly",33.590269492,"Butterfly watching","D",1,33.590269492,"+"
"SE",515,"Butterfly",10.11510555,"Butterfly watching","D",1,10.11510555,"+"
"SE",522,"Butterfly",47.40897436,"Butterfly watching","D",1,47.40897436,"+"
"M",520,"Butterfly",198.868726211112,"Butterfly watching","D",1,198.868726211112,"+"
"M",521,"Butterfly",5061.54020918464,"Butterfly watching","D",1,5061.54020918464,"+"
"M",517,"Butterfly",360.347355283287,"Butterfly watching","D",1,360.347355283287,"+"
"M",518,"Butterfly",204.860872321112,"Butterfly watching","D",1,204.860872321112,"+"
"M",523,"Butterfly",254.802894062112,"Butterfly watching","D",1,254.802894062112,"+"
"M",527,"Butterfly",109.034372934,"Butterfly watching","D",1,109.034372934,"+"
"M",529,"Butterfly",356.335103744848,"Butterfly watching","D",1,356.335103744848,"+"
