lower,upper,weight
01PLANT.Common Field Speedwell,02FV.Pegoplata aestiva or Adia cinerella,1150.449952
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,18.99383363
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,11903.86111
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,19.69379018
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,9074.133596
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,7395.790043
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,695.8854333
01PLANT.Creeping Thistle,02FV.Pegoplata aestiva or Adia cinerella,19.69379018
01PLANT.Daisy,02FV.Pegoplata aestiva or Adia cinerella,739.5790043
01PLANT.Mayweed sp,02FV.Pegoplata aestiva or Adia cinerella,2169.047678
01PLANT.Mayweed sp,02FV.Pegoplata aestiva or Adia cinerella,1814.826719
01PLANT.Meadow Buttercup,02FV.Pegoplata aestiva or Adia cinerella,1472.760062
01PLANT.Nipplewort,02FV.Pegoplata aestiva or Adia cinerella,19.69379018
01PLANT.Rose sp,02FV.Pegoplata aestiva or Adia cinerella,39.38758036
01PLANT.Sow-thistle sp,02FV.Pegoplata aestiva or Adia cinerella,747.57433
01PLANT.Sow-thistle sp,02FV.Pegoplata aestiva or Adia cinerella,604.9422397
01PLANT.Creeping Thistle,02FV.Pegoplata depilis,19.69379018
01PLANT.Creeping Buttercup,02FV.Pegoplata infirma,99.41220476
01PLANT.Hogweed,02FV.Pegoplata infirma,198.8244095
01PLANT.Upright Hedge-parsley,02FV.Pegoplata infirma,49.70610238
01PLANT.Cow Parsley,02FV.Phaenocarpa (ruficeps),39.38758037
01PLANT.Cow Parsley,02FV.Phaonia lasiophthalma,39.38758037
01PLANT.Mayweed sp,02FV.Phasia obesa,1542.168519
01PLANT.Cow Parsley,02FV.Phasia pusilla,19.69379018
01PLANT.Mayweed sp,02FV.Phasia pusilla,604.9422397
01PLANT.Charlock,02FV.Phradis morionellus,720.380929
01PLANT.Clover sp,02FV.Phyllobius virideaeris,832.9044168
01PLANT.Creeping Buttercup,02FV.Phyllonorycter sp,99.41220475
01PLANT.Hawthorn,02FV.Phyllonorycter sp,6.531577848
01PLANT.Creeping Buttercup,02FV.Phytomyza cineracea,99.41220475
01PLANT.Creeping Buttercup,02FV.Phytomyza notata,476.1544443
01PLANT.Spear Thistle,02FV.Pieris brassicae,604.9422397
01PLANT.Creeping Thistle,02FV.Pierretia sp,19.69379018
01PLANT.Cow Parsley,02FV.Pimpla contemplator,39.38758037
01PLANT.Hogweed,02FV.Pionini sp,49.70610238
01PLANT.Red Campion,02FV.Pipiza noctiluca,19.69379018
01PLANT.Upright Hedge-parsley,02FV.Plagiatrochus sp,39.38758037
01PLANT.Bindweed sp,02FV.Platycheirus albimanus,18.99383363
01PLANT.Bramble,02FV.Platycheirus albimanus,118.1627411
01PLANT.Bramble,02FV.Platycheirus albimanus,74.57591465
01PLANT.Clover sp,02FV.Platycheirus albimanus,19.69379018
01PLANT.Common Mouse-ear,02FV.Platycheirus albimanus,39.38758037
01PLANT.Common Mouse-ear,02FV.Platycheirus albimanus,6.531577848
01PLANT.Cow Parsley,02FV.Platycheirus albimanus,19.69379018
01PLANT.Creeping Buttercup,02FV.Platycheirus albimanus,19.69379018
01PLANT.Creeping Buttercup,02FV.Platycheirus albimanus,13.0631557
01PLANT.Creeping Buttercup,02FV.Platycheirus albimanus,739.5790043
01PLANT.Hawthorn,02FV.Platycheirus albimanus,19.69379018
01PLANT.Hawthorn,02FV.Platycheirus albimanus,6.531577848
01PLANT.Herb Robert,02FV.Platycheirus albimanus,19.69379018
01PLANT.Mayweed sp,02FV.Platycheirus albimanus,1184.411135
01PLANT.Mayweed sp,02FV.Platycheirus albimanus,198.8244095
01PLANT.Ragwort,02FV.Platycheirus albimanus,6.531577848
01PLANT.Red Campion,02FV.Platycheirus albimanus,19.69379018
01PLANT.Shepherd's Purse,02FV.Platycheirus albimanus,747.57433
01PLANT.Upright Hedge-parsley,02FV.Platycheirus albimanus,78.77516074
01PLANT.Upright Hedge-parsley,02FV.Platycheirus albimanus,49.70610238
01PLANT.Yellow Archangel,02FV.Platycheirus albimanus,74.57591465
01PLANT.Creeping Buttercup,02FV.Platycheirus clypeatus,604.9422397
01PLANT.Upright Hedge-parsley,02FV.Platycheirus clypeatus,49.70610238
01PLANT.Mayweed sp,02FV.Platycheirus manicatus,771.0842595
01PLANT.Bramble,02FV.Platycheirus nielseni,19.69379018
01PLANT.Common Poppy,02FV.Platycheirus nielseni,771.0842595
01PLANT.Cow Parsley,02FV.Platycheirus nielseni,19.69379018
01PLANT.Creeping Thistle,02FV.Platycheirus nielseni,19.69379018
01PLANT.Bramble,02FV.Platycheirus peltatus,19.69379018
01PLANT.Hogweed,02FV.Platycheirus scutatus,19.69379018
01PLANT.Mayweed sp,02FV.Platycheirus sp,771.0842595
01PLANT.Clover sp,02FV.Platypalpus sp,2218.737014
01PLANT.Cow Parsley,02FV.Platypalpus sp,18.99383363
01PLANT.Creeping Buttercup,02FV.Platypalpus sp,6.531577848
01PLANT.Hawthorn,02FV.Platypalpus sp,6.531577848
01PLANT.Hogweed,02FV.Platypalpus sp,99.41220475
01PLANT.Clover sp,02FV.Pollenia amentaria,2409.239841
01PLANT.Mayweed sp,02FV.Pollenia amentaria,99.41220475
01PLANT.Bramble,02FV.Pollenia pediculata,19.69379018
01PLANT.Clover sp,02FV.Pollenia pediculata,99.41220475
01PLANT.Mayweed sp,02FV.Pollenia pediculata,696.2876156
01PLANT.Mayweed sp,02FV.Pollenia pediculata,604.9422397
01PLANT.Mayweed sp,02FV.Pollenia pediculata,298.2366143
01PLANT.Upright Hedge-parsley,02FV.Pollenia pediculata,49.70610238
01PLANT.Wayfaring-tree,02FV.Pollenia pediculata,6.531577848
01PLANT.Mayweed sp,02FV.Pollenia rudis,592.2055676
01PLANT.Mayweed sp,02FV.Pollenia rudis,198.8244095
01PLANT.Creeping Thistle,02FV.Polyommatus icarus,49.70610238
01PLANT.Creeping Buttercup,02FV.Psallinae sp,476.1544443
01PLANT.Ragwort,02FV.Psocoptera sp,6.531577848
01PLANT.Cow Parsley,02FV.Psychodidae sp,19.69379018
01PLANT.Cow Parsley,02FV.Psyllidae sp,19.69379018
01PLANT.Cow Parsley,02FV.Pteromalidae,19.69379018
01PLANT.Creeping Buttercup,02FV.Pteromalidae,476.1544443
01PLANT.Hogweed,02FV.Pteromalidae,49.70610238
01PLANT.Creeping Thistle,02FV.Pyronia tithonus,99.41220476
01PLANT.Ragwort,02FV.Pyronia tithonus,19.59473354
01PLANT.Creeping Buttercup,02FV.Rhagio notatus,739.5790043
01PLANT.Creeping Buttercup,02FV.Rhagio tringarius,1479.158009
01PLANT.Dogwood,02FV.Rhagio tringarius,8.708770463
01PLANT.Bramble,02FV.Rhagonycha fulva,19.69379018
01PLANT.Creeping Buttercup,02FV.Rhagonycha fulva,49.70610238
01PLANT.Creeping Thistle,02FV.Rhagonycha fulva,8.708770463
01PLANT.Mayweed sp,02FV.Rhagonycha fulva,298.2366143
01PLANT.Upright Hedge-parsley,02FV.Rhagonycha fulva,99.41220475
01PLANT.Bugle,02FV.Rhingia campestris,149.1518293
01PLANT.Creeping Buttercup,02FV.Rhingia campestris,277.6348056
01PLANT.Creeping Thistle,02FV.Rhingia campestris,1150.449952
01PLANT.Herb Robert,02FV.Rhingia campestris,74.57591465
01PLANT.Yellow Archangel,02FV.Rhingia campestris,74.57591465
01PLANT.zCROP Lucerne,02FV.Rhingia campestris,1139.866279
01PLANT.Bramble,02FV.Rhinophora lepida,78.77516074
01PLANT.Creeping Thistle,02FV.Rhinophora lepida,39.38758036
01PLANT.Mayweed sp,02FV.Rhinophora lepida,99.41220475
01PLANT.Upright Hedge-parsley,02FV.Rhinophora lepida,39.38758037
01PLANT.Autumn Hawkbit,02FV.Rhoptromeris heptoma,5916.632036
01PLANT.Creeping Buttercup,02FV.Rhoptromeris heptoma,1479.158009
01PLANT.Autumn Hawkbit,02FV.Rhoptromeris rufiventris,1479.158009
01PLANT.Creeping Buttercup,02FV.Saltella sphondylii,476.1544443
01PLANT.Clover sp,02FV.Sarcophaga carnaria,604.9422397
01PLANT.Mayweed sp,02FV.Scaptomyza flava,665.626988
01PLANT.Clover sp,02FV.Scaptomyza pallida,2409.239841
01PLANT.Hogweed,02FV.Scaptomyza pallida,49.70610238
01PLANT.Mayweed sp,02FV.Scaptomyza pallida,696.2876156
01PLANT.Mayweed sp,02FV.Scaptomyza pallida,604.9422397
01PLANT.Blackthorn,02FV.Scathophaga stercoraria,39.38758037
01PLANT.Bramble,02FV.Scathophaga stercoraria,49.70610238
01PLANT.Charlock,02FV.Scathophaga stercoraria,665.626988
01PLANT.Clover sp,02FV.Scathophaga stercoraria,3688.474231
01PLANT.Clover sp,02FV.Scathophaga stercoraria,604.9422397
01PLANT.Corn Mint,02FV.Scathophaga stercoraria,39.38758036
01PLANT.Cow Parsley,02FV.Scathophaga stercoraria,56.98150089
01PLANT.Cow Parsley,02FV.Scathophaga stercoraria,236.3254822
01PLANT.Creeping Buttercup,02FV.Scathophaga stercoraria,18.99383363
01PLANT.Creeping Buttercup,02FV.Scathophaga stercoraria,1904.617777
01PLANT.Creeping Buttercup,02FV.Scathophaga stercoraria,17.41754093
01PLANT.Creeping Buttercup,02FV.Scathophaga stercoraria,1814.826719
01PLANT.Creeping Buttercup,02FV.Scathophaga stercoraria,2958.316017
01PLANT.Creeping Buttercup,02FV.Scathophaga stercoraria,99.41220476
01PLANT.Creeping Thistle,02FV.Scathophaga stercoraria,39.38758036
01PLANT.Creeping Thistle,02FV.Scathophaga stercoraria,604.9422397
01PLANT.Creeping Thistle,02FV.Scathophaga stercoraria,198.8244095
01PLANT.Daisy,02FV.Scathophaga stercoraria,8874.948052
01PLANT.Hawthorn,02FV.Scathophaga stercoraria,59.08137054
01PLANT.Hogweed,02FV.Scathophaga stercoraria,59.08137054
01PLANT.Hogweed,02FV.Scathophaga stercoraria,65.3157785
01PLANT.Hogweed,02FV.Scathophaga stercoraria,149.1183071
01PLANT.Mayweed sp,02FV.Scathophaga stercoraria,771.0842595
01PLANT.Mayweed sp,02FV.Scathophaga stercoraria,5444.480157
01PLANT.Mayweed sp,02FV.Scathophaga stercoraria,49.70610238
01PLANT.Charlock,02FV.Scatopsidae sp,720.380929
01PLANT.Clover sp,02FV.Scatopsidae sp,1109.368507
01PLANT.Cow Parsley,02FV.Scatopsidae sp,19.69379018
01PLANT.Creeping Buttercup,02FV.Scatopsidae sp,1109.368507
01PLANT.Mayweed sp,02FV.Scatopsidae sp,2218.737014
01PLANT.Mayweed sp,02FV.Scatopsidae sp,198.8244095
01PLANT.Cleavers,02FV.Sciaridae sp,78.77516072
01PLANT.Creeping Buttercup,02FV.Sciaridae sp,476.1544443
01PLANT.Hogweed,02FV.Sciaridae sp,39.38758037
01PLANT.Hogweed,02FV.Sciaridae sp,4274.724804
01PLANT.Bramble,02FV.Sepsis cynipsea or neocynipsea,19.69379018
01PLANT.Creeping Buttercup,02FV.Sepsis cynipsea or neocynipsea,952.3088886
01PLANT.Bramble,02FV.Sepsis flavimana,39.38758037
01PLANT.Upright Hedge-parsley,02FV.Sepsis flavimana,39.38758037
01PLANT.Creeping Buttercup,02FV.Sepsis fulgens,739.5790043
01PLANT.Hogweed,02FV.Sepsis fulgens,99.41220476
01PLANT.Mayweed sp,02FV.Sepsis fulgens,1209.884479
01PLANT.Spear Thistle,02FV.Sepsis fulgens,747.57433
01PLANT.Hogweed,02FV.Sepsis orthocnemis,99.41220476
01PLANT.Hogweed,02FV.Sepsis violacea,49.70610238
01PLANT.Ragwort,02FV.Sicus ferrugineus,6.531577848
01PLANT.Garlic Mustard,02FV.Simulium sp,49.70610238
01PLANT.Bramble,02FV.Siphona geniculata,149.1518293
01PLANT.Creeping Buttercup,02FV.Siphona geniculata,1109.368507
01PLANT.Creeping Buttercup,02FV.Siphona geniculata,49.70610238
01PLANT.Creeping Thistle,02FV.Siphona geniculata,3212.319787
01PLANT.Creeping Thistle,02FV.Siphona geniculata,19.69379018
01PLANT.Creeping Thistle,02FV.Siphona geniculata,99.41220475
01PLANT.Mayweed sp,02FV.Siphona geniculata,198.8244095
01PLANT.Clover sp,02FV.Sitona puncticollis,2409.239841
01PLANT.Mayweed sp,02FV.Sphaerophoria menthastri,604.9422397
01PLANT.Ragwort,02FV.Sphaerophoria rueppellii,6.531577848
01PLANT.Charlock,02FV.Sphaerophoria scripta,1109.368507
01PLANT.Mayweed sp,02FV.Sphaerophoria scripta,4842.892092
01PLANT.Mayweed sp,02FV.Sphaerophoria scripta,99.41220475
01PLANT.Ragwort,02FV.Sphaerophoria scripta,6.531577848
01PLANT.Sow-thistle sp,02FV.Sphaerophoria scripta,747.57433
01PLANT.Bindweed sp,02FV.Sphaerophoria sp,18.99383363
01PLANT.Bramble,02FV.Sphaerophoria sp,19.69379018
01PLANT.Creeping Buttercup,02FV.Sphaerophoria sp,2220.334392
01PLANT.Creeping Buttercup,02FV.Sphaerophoria sp,18.99383363
01PLANT.Creeping Buttercup,02FV.Sphaerophoria sp,604.9422397
01PLANT.Creeping Thistle,02FV.Sphaerophoria sp,19.69379018
01PLANT.Creeping Thistle,02FV.Sphaerophoria sp,49.70610238
01PLANT.Mayweed sp,02FV.Sphaerophoria sp,5189.364446
01PLANT.Ragwort,02FV.Sphaerophoria sp,58.78420063
01PLANT.Sow-thistle sp,02FV.Sphaerophoria sp,6.531577848
01PLANT.Mayweed sp,02FV.Stenodiplosis sp,99.41220475
01PLANT.Creeping Buttercup,02FV.Stenomalina sp,2409.239841
01PLANT.Upright Hedge-parsley,02FV.Sussaba cognata,39.38758037
01PLANT.Bramble,02FV.Syritta pipiens,19.69379018
01PLANT.Bush Vetch,02FV.Syritta pipiens,99.41220475
01PLANT.Mayweed sp,02FV.Syritta pipiens,604.9422397
01PLANT.Oil Seed Rape,02FV.Syritta pipiens,49.70610238
01PLANT.Ragwort,02FV.Syritta pipiens,13.0631557
01PLANT.Shepherd's Purse,02FV.Syritta pipiens,747.57433
01PLANT.Clover sp,02FV.Syrphus ribesii,18.99383363
01PLANT.Cow Parsley,02FV.Tenthredopsis nassata,19.69379018
01PLANT.Hogweed,02FV.Tersilochus sp,13.0631557
01PLANT.Charlock,02FV.Tetramesa sp,747.57433
01PLANT.Creeping Thistle,02FV.Tetramesa sp,49.70610238
01PLANT.Autumn Hawkbit,02FV.Tetrastichinae sp,2958.316018
01PLANT.Common Mouse-ear,02FV.Tetrastichinae sp,476.1544443
01PLANT.Creeping Buttercup,02FV.Tetrastichinae sp,1479.158009
01PLANT.Mayweed sp,02FV.Thaumatomyia glabra,99.41220475
01PLANT.Creeping Thistle,02FV.Theroscopus sp,39.38758036
01PLANT.Hogweed,02FV.Tiphia minuta,149.1183071
01PLANT.Common Mouse-ear,02FV.Torymus sp,6.531577848
01PLANT.Creeping Thistle,02FV.Tricimba cincta,49.70610238
01PLANT.Creeping Buttercup,02FV.Triphleba sp,13.0631557
01PLANT.Creeping Buttercup,02FV.Triphleba sp,1109.368507
01PLANT.Bramble,02FV.Trybliographa erythrocera,39.38758037
01PLANT.Creeping Buttercup,02FV.Tytthaspis sedecimpunctata,18.99383363
01PLANT.Hogweed,02FV.Volucella bombylans,49.70610238
01PLANT.Clover sp,03APH.Acyrthosiphon pisum,10581.20987
01PLANT.Clover sp,03APH.Acyrthosiphon pisum,278945.5883
01PLANT.Clover sp,03APH.Acyrthosiphon pisum,8217.544493
01PLANT.Yellow Archangel,03APH.Aphid species 1,2485.863822
01PLANT.Spindle,03APH.Aphis fabae,725.7308719
01PLANT.Cleavers,03APH.Aphis galiiscabri,984.6895091
01PLANT.Cleavers,03APH.Aphis galiiscabri,441832.0212
01PLANT.Dock sp,03APH.Aphis rumicis,6229786.084
01PLANT.Dock sp,03APH.Aphis rumicis,4220.851918
01PLANT.Dock sp,03APH.Aphis rumicis,52881.58953
01PLANT.Dock sp,03APH.Aphis rumicis,451964.9471
01PLANT.Dock sp,03APH.Aphis rumicis,2463213.518
01PLANT.Stinging Nettle,03APH.Aphis urticae,5251.677382
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,2927999.459
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,26416.60374
01PLANT.Field Forget-me-not,03APH.Brachycaudus helichrysii,2419768.959
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,112292326.6
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,23658.82643
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,2164348.902
01PLANT.Mayweed sp,03APH.Brachycaudus helichrysii,38384.15683
01PLANT.Pineappleweed,03APH.Brachycaudus helichrysii,605309.8689
01PLANT.Plantain sp,03APH.Brachycaudus helichrysii,23807.72222
01PLANT.Creeping Thistle,03APH.Capitophorus elaeagnii,41531.90722
01PLANT.Creeping Thistle,03APH.Capitophorus elaeagnii,253949.037
01PLANT.Creeping Thistle,03APH.Capitophorus elaeagnii,14551.52275
01PLANT.Creeping Thistle,03APH.Capitophorus elaeagnii,725.7308719
01PLANT.Creeping Thistle,03APH.Capitophorus elaeagnii,73957.90043
01PLANT.Creeping Thistle,03APH.Capitophorus elaeagnii,18777.8609
01PLANT.Grass sp,03APH.Cavariella aegopodii,8217.544493
01PLANT.Hogweed,03APH.Cavariella aegopodii,752577.897
01PLANT.Hogweed,03APH.Cavariella aegopodii,276150.7024
01PLANT.Hogweed,03APH.Cavariella aegopodii,673793.8322
01PLANT.Hedge Woundwort,03APH.Cryptomyzus korschelti,6628.970191
01PLANT.Hawthorn,03APH.Dysaphis species 1,145.1461744
01PLANT.Sow-thistle sp,03APH.Hyperomyzus lactucae,102811.2346
01PLANT.Sow-thistle sp,03APH.Hyperomyzus lactucae,132265.1234
01PLANT.Sow-thistle sp,03APH.Hyperomyzus lactucae,934299.6812
01PLANT.Sow-thistle sp,03APH.Hyperomyzus lactucae,55229.00264
01PLANT.Spear Thistle,03APH.Hyperomyzus lactucae,559677.7523
01PLANT.Spear Thistle,03APH.Hyperomyzus lactucae,268863.2176
01PLANT.Charlock,03APH.Lipaphys erysimi,2010187.234
01PLANT.Bramble,03APH.Macrosiphum funestum,78775.16074
01PLANT.Bramble,03APH.Macrosiphum funestum,25687.25949
01PLANT.Grass sp,03APH.Metopolophium dihrodum,42324.8395
01PLANT.Grass sp,03APH.Metopolophium dihrodum,3719.938146
01PLANT.Grass sp,03APH.Metopolophium dihrodum,5522.900264
01PLANT.zCROP Oat winter,03APH.Metopolophium dihrodum,635438.1805
01PLANT.Stinging Nettle,03APH.Microlophium carnosum,41685.18923
01PLANT.Stinging Nettle,03APH.Microlophium carnosum,98307.6247
01PLANT.Stinging Nettle,03APH.Microlophium carnosum,2485.863822
01PLANT.Hazel,03APH.Myzocallis coryli,1596.607918
01PLANT.Common Mouse-ear,03APH.Myzus persicae,98184.00413
01PLANT.Parsley Piert,03APH.Myzus persicae,37378.7165
01PLANT.Water Figwort,03APH.Myzus persicae,2761.450132
01PLANT.Wall Speedwell,03APH.Nasonvoia ribisnigri,194925.8328
01PLANT.Blackthorn,03APH.Phorodon humuli,547.0497273
01PLANT.Blackthorn,03APH.Phorodon humuli,10772.07656
01PLANT.Grass sp,03APH.Sipha maydis,540012.0228
01PLANT.Grass sp,03APH.Sipha maydis,1753763.972
01PLANT.Grass sp,03APH.Sipha maydis,452346.7221
01PLANT.Grass sp,03APH.Sipha maydis,437.6397818
01PLANT.Grass sp,03APH.Sipha maydis,870.8770463
01PLANT.Grass sp,03APH.Sipha maydis,13443.16088
01PLANT.Grass sp,03APH.Sipha maydis,26896023.13
01PLANT.Grass sp,03APH.Sipha maydis,231133.376
01PLANT.Grass sp,03APH.Sitobion avenae,1580885.385
01PLANT.Grass sp,03APH.Sitobion avenae,414065.5731
01PLANT.Grass sp,03APH.Sitobion avenae,15871.81481
01PLANT.Grass sp,03APH.Sitobion avenae,20131.42997
01PLANT.Grass sp,03APH.Sitobion avenae,245369.6078
01PLANT.Grass sp,03APH.Sitobion avenae,50411.8533
01PLANT.Grass sp,03APH.Sitobion avenae,19623496.25
01PLANT.Grass sp,03APH.Sitobion avenae,171209.9082
01PLANT.Grass sp,03APH.Sitobion avenae,3314.485096
01PLANT.zCROP Oat winter,03APH.Sitobion avenae,83063.81446
01PLANT.zCROP Triticale,03APH.Sitobion avenae,2021954.281
01PLANT.zCROP Wheat,03APH.Sitobion avenae,15283976.64
01PLANT.zCROP Wheat,03APH.Sitobion avenae,437.6397818
01PLANT.Rose sp,03APH.Sitobion fragariae,34464.13282
01PLANT.Clover sp,03APH.Therioaphis trifoli,60494.22397
01PLANT.Creeping Buttercup,03APH.Tubaphis ranunculina,337763.1701
01PLANT.Creeping Buttercup,03APH.Tubaphis ranunculina,5290.604937
01PLANT.Creeping Buttercup,03APH.Tubaphis ranunculina,862842.1718
01PLANT.Creeping Thistle,03APH.Uroleucon aeneum,52906.04937
01PLANT.Creeping Thistle,03APH.Uroleucon aeneum,29029.23488
01PLANT.Creeping Thistle,03APH.Uroleucon aeneum,96638323.23
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,5711226.869
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,8131659.788
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,131948.3942
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,53558.93835
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,336079.022
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,51663702.23
01PLANT.Creeping Thistle,03APH.Uroleucon cirsii,529369.9903
01PLANT.Sow-thistle sp,03APH.Uroleucon sonchi,322635.8612
03APH.Acyrthosiphon pisum,04PRIMARYPARA.Aphidius ervi,10581.20987
03APH.Acyrthosiphon pisum,04PRIMARYPARA.Aphidius ervi,77298.17506
03APH.Macrosiphum funestum,04PRIMARYPARA.Aphidius ervi,328.2298364
03APH.Microlophium carnosum,04PRIMARYPARA.Aphidius ervi,328.2298364
03APH.Microlophium carnosum,04PRIMARYPARA.Aphidius ervi,828.4350396
03APH.Sitobion avenae,04PRIMARYPARA.Aphidius ervi,122730.0052
03APH.Sitobion avenae,04PRIMARYPARA.Aphidius ervi,145.1461744
03APH.Sitobion avenae,04PRIMARYPARA.Aphidius ervi,10082.37066
03APH.Sitobion avenae,04PRIMARYPARA.Aphidius ervi,32870.17797
03APH.Therioaphis trifoli,04PRIMARYPARA.Aphidius ervi,6721.580441
03APH.Uroleucon sonchi,04PRIMARYPARA.Aphidius ervi,10082.37066
03APH.Sitobion avenae,04PRIMARYPARA.Aphidius funebris,552.2900264
03APH.Brachycaudus helichrysii,04PRIMARYPARA.Aphidius matricariae,12459.57217
03APH.Brachycaudus helichrysii,04PRIMARYPARA.Aphidius matricariae,552.2900264
03APH.Sitobion avenae,04PRIMARYPARA.Aphidius matricariae,12459.57217
03APH.Sitobion avenae,04PRIMARYPARA.Aphidius picipes?,74402.97856
03APH.Sitobion avenae,04PRIMARYPARA.Aphidius picipes?,552.2900264
03APH.Acyrthosiphon pisum,04PRIMARYPARA.Aphidius rhopalosiphi?,6721.580441
03APH.Brachycaudus helichrysii,04PRIMARYPARA.Aphidius rhopalosiphi?,2209.160106
03APH.Sitobion avenae,04PRIMARYPARA.Aphidius rhopalosiphi?,94403.9567
03APH.Sitobion avenae,04PRIMARYPARA.Aphidius rhopalosiphi?,422.0851918
03APH.Sitobion avenae,04PRIMARYPARA.Aphidius rhopalosiphi?,580.5846976
03APH.Sitobion avenae,04PRIMARYPARA.Aphidius rhopalosiphi?,1380.725066
03APH.Sitobion avenae,04PRIMARYPARA.Ephedrus plagiator,99079.5903
03APH.Sitobion avenae,04PRIMARYPARA.Ephedrus plagiator,844.1703836
03APH.Sitobion avenae,04PRIMARYPARA.Ephedrus plagiator,437.6397818
03APH.Sitobion avenae,04PRIMARYPARA.Ephedrus plagiator,943.4501336
03APH.Sitobion avenae,04PRIMARYPARA.Ephedrus plagiator,13443.16088
03APH.Sitobion avenae,04PRIMARYPARA.Ephedrus plagiator,1656.870079
03APH.Acyrthosiphon pisum,04PRIMARYPARA.Praon dorsale?,6721.580441
03APH.Aphid species 1,04PRIMARYPARA.Praon exoletum?,828.6212739
03APH.Tubaphis ranunculina,04PRIMARYPARA.Praon exoletum?,8567.602883
01PLANT.Creeping Buttercup,04PRIMARYPARA.Praon sp nr flavinode,12326.31674
03APH.Tubaphis ranunculina,04PRIMARYPARA.Praon sp nr flavinode,12326.31674
03APH.Sitobion avenae,04PRIMARYPARA.Praon volucre,106751.607
03APH.Tubaphis ranunculina,04PRIMARYPARA.Praon volucre,24546.00103
01PLANT.Stinging Nettle,04PRIMARYPARA.Trioxys B,1657.242548
03APH.Microlophium carnosum,04PRIMARYPARA.Trioxys B,1657.242548
03APH.Acyrthosiphon pisum,05SECONDARYPARA.Alloxysta victrix,47051.06309
03APH.Brachycaudus helichrysii,05SECONDARYPARA.Alloxysta victrix,8306.381444
03APH.Dysaphis species 1,05SECONDARYPARA.Alloxysta victrix,145.1461744
03APH.Microlophium carnosum,05SECONDARYPARA.Alloxysta victrix,875.2795637
03APH.Sitobion avenae,05SECONDARYPARA.Alloxysta victrix,171946.3883
03APH.Sitobion avenae,05SECONDARYPARA.Alloxysta victrix,10581.20987
03APH.Sitobion avenae,05SECONDARYPARA.Alloxysta victrix,218.8198909
03APH.Sitobion avenae,05SECONDARYPARA.Alloxysta victrix,145.1461744
03APH.Sitobion avenae,05SECONDARYPARA.Alloxysta victrix,16803.9511
03APH.Therioaphis trifoli,05SECONDARYPARA.Alloxysta victrix,20164.74132
03APH.Tubaphis ranunculina,05SECONDARYPARA.Alloxysta victrix,5290.604937
03APH.Uroleucon cirsii,05SECONDARYPARA.Alloxysta victrix,552.2900264
